Num_Semestre_Ano;Cod_Instituicao;Cod_Cat_Administrativa;Cod_Curso;Cod_Tipo_Curso;Cod_Municipio;Cod_Turno;Ano_Inicio_Curso;Qtd_Vagas;Qtd_Inscritos;Qtd_Calouros;Qtd_Transf_Interna;Qtd_Transf_Externa;Qtd_Portador_Diploma;Qtd_Reingresso;Qtd_Outros_Ingressos;Qtd_Matriculados;Qtd_Concluintes;Qtd_Trancados;Qtd_Desistentes;Qtd_Mudou_Curso;Qtd_Mudou_Instituicao
200201;2047;2;238;8;310620;1;1943;50;327;50;1;1;6;2;3;164;4;18;6;;1
200201;2047;2;238;8;310620;2;1943;40;352;40;;1;5;2;9;167;2;13;17;;
200201;2047;2;240;1;310620;1;1979;60;2191;60;;;;;;249;20;6;4;;
200201;2047;2;241;1;310620;1;2000;50;1512;50;;;;;;118;;1;1;2;
200201;2047;2;315;8;310620;1;1941;40;484;40;;;;1;21;200;14;20;24;;1
200201;2047;2;315;8;310620;2;1941;40;677;40;;1;;;;194;26;10;10;;
200201;2047;2;319;1;310620;1;1973;35;315;36;;5;2;1;;167;2;16;10;;
200201;2047;2;352;8;310620;1;1957;44;821;44;1;3;;1;7;187;8;19;14;;
200201;2047;2;352;8;310620;2;1957;44;794;44;;;;;5;160;28;21;12;;
200201;2047;2;376;8;310620;1;1943;140;1015;140;;1;;4;41;649;62;88;70;1;1
200201;2047;2;376;8;310620;2;1943;160;1907;160;3;4;2;2;25;650;39;38;44;1;
200201;2047;2;397;8;310620;1;1941;50;532;50;;;;;1;200;36;14;10;3;
200201;2047;2;397;8;310620;2;1941;40;595;40;4;3;3;;1;160;8;18;11;;
200201;2047;2;399;1;310620;1;1999;20;266;20;;;;;;63;2;4;6;1;1
200201;2047;2;404;1;310620;1;1912;320;10668;320;;1;;;;1922;153;19;1;;
200201;2047;2;406;1;310620;1;1932;120;2384;122;3;1;;1;;641;65;11;9;1;
200201;2047;2;415;8;310620;1;1925;44;352;44;;;;;6;228;15;23;8;1;
200201;2047;2;429;1;310620;1;1907;120;2406;121;3;;;;1;536;61;8;7;;
200201;2047;2;435;2;310620;1;1943;66;1279;66;;;;1;9;283;108;8;15;1;1
200201;2047;2;435;2;310620;2;1943;66;1290;66;;;;;7;352;74;13;17;;1
200201;2047;2;465;9;310620;1;1963;132;3882;132;1;;;1;73;654;88;23;40;3;1
200201;2047;2;471;8;310620;1;1943;40;412;40;;;;;8;191;21;9;16;1;
200201;2047;2;471;8;310620;2;1943;40;466;41;;3;3;1;7;173;1;25;10;;
200201;2047;2;581;1;310620;1;1979;60;869;61;2;2;1;;;246;12;9;7;;
200201;2047;2;591;1;310620;1;2002;60;1185;60;;;;;;30;;;;;
200202;2047;2;2;1;310620;1;1949;;;;;;;1;;223;12;10;6;1;
200202;2047;2;2;1;310620;2;1949;;;;;;;1;;252;35;7;6;1;
200202;2047;2;47;1;310620;1;1931;;;;1;8;2;3;;471;50;12;10;3;
200202;2047;2;50;8;310620;1;1999;;;;;3;4;;1;148;22;5;3;;
200202;2047;2;67;8;310620;1;1958;;;;;;;2;15;338;38;8;16;1;
200202;2047;2;68;1;310620;1;1950;;;;1;;13;3;25;376;22;3;26;4;
200202;2047;2;68;1;310620;2;1950;;;;;1;;1;;153;;3;4;;
200202;2047;2;82;1;310620;1;2001;;;;;;1;;;48;;1;;;
200202;2047;2;83;1;310620;1;1973;;;;1;;;2;;338;44;7;8;;
200202;2047;2;95;8;310620;1;1943;;;;2;6;;1;13;365;52;10;14;2;
200202;2047;2;95;8;310620;2;1943;;;;;;;;16;190;20;14;13;;
200202;2047;2;96;1;310620;2;1945;;;;;9;2;3;;411;45;12;9;;
200202;2047;2;100;8;310620;1;1941;;;;;2;;4;6;401;36;9;20;1;
200202;2047;2;113;1;310620;1;1962;;;;3;2;;1;3;375;48;9;12;;
200202;2047;2;144;1;310620;1;1983;;;;;4;;4;;1723;162;33;19;;2
200202;2047;2;149;1;310620;1;1941;;;;;;;2;;342;40;11;13;2;1
200202;2047;2;157;8;310620;1;1953;;;;1;4;;2;34;509;66;37;30;;
200202;2047;2;164;8;310620;1;1934;;;;;;;2;3;442;43;8;4;;
200202;2047;2;176;1;310620;1;1912;;;;1;23;3;4;4;1091;102;22;50;;
200202;2047;2;182;1;310620;1;1998;;;;;7;;;;313;12;2;3;3;
200202;2047;2;186;1;310620;1;1966;;;;;5;1;;1;263;17;10;20;;1
200202;2047;2;189;1;310620;1;2001;;;;3;;;;1;156;;3;1;;
200202;2047;2;200;1;310620;1;1951;;;;;11;3;1;;547;41;9;18;2;
200202;2047;2;211;1;310620;1;1951;;;;11;;3;4;2;506;37;21;22;2;
200202;2047;2;211;1;310620;2;1951;;;;;1;;1;;143;;5;10;;
200202;2047;2;213;1;310620;1;1966;;;;1;3;;4;;260;21;17;10;;
200202;2047;2;215;1;310620;1;1942;;;;;5;;;;281;35;3;1;;
200202;2047;2;220;1;310620;1;1978;;;;;;;;;151;14;3;6;1;
200202;2047;2;234;1;310620;1;1916;;;;;;;2;67;686;112;9;22;;
200202;2047;2;237;8;310620;1;1941;;;;;;;3;6;185;14;8;24;3;
200202;2047;2;238;8;310620;1;1943;;;;;;;;2;161;16;9;10;1;
200202;2047;2;238;8;310620;2;1943;;;;1;2;;2;2;178;13;3;13;;
200202;2047;2;240;1;310620;1;1979;;;;;;;;;259;26;4;2;;
200202;2047;2;241;1;310620;1;2000;;;;2;1;2;;;147;;1;5;;
200202;2047;2;315;8;310620;1;1941;;;;;;;2;7;188;29;10;20;;
200202;2047;2;315;8;310620;2;1941;;;;2;3;6;1;;214;9;6;5;;1
200202;2047;2;319;1;310620;1;1973;;;;;5;;;;177;16;3;11;;
200202;2047;2;352;8;310620;1;1957;;;;;;;;4;179;21;6;16;;1
200202;2047;2;352;8;310620;2;1957;;;;2;8;4;;4;199;11;3;21;;
200202;2047;2;376;8;310620;1;1943;;;;3;1;1;10;30;706;81;27;60;;
200202;2047;2;376;8;310620;2;1943;;;;;;;2;20;679;53;37;34;1;1
200202;2047;2;397;8;310620;1;1941;;;;6;2;4;3;12;195;11;2;14;;
200202;2047;2;397;8;310620;2;1941;;;;;1;;;;156;18;3;11;;
200202;2047;2;399;1;310620;1;1999;;;;1;;10;1;;67;3;3;6;3;
200202;2047;2;404;1;310620;1;1912;;;;;;;;;1935;163;8;7;1;
200202;2047;2;406;1;310620;1;1932;;;;;;;;;633;53;10;4;;
200202;2047;2;415;8;310620;1;1925;;;;;;;;3;215;15;13;9;2;
200202;2047;2;429;1;310620;1;1907;;;;2;8;;;;547;63;2;6;;
200202;2047;2;435;2;310620;1;1943;;;;;8;4;;29;286;8;7;12;4;1
200202;2047;2;435;2;310620;2;1943;;;;;6;2;;29;288;3;6;14;1;
200202;2047;2;465;9;310620;1;1963;;;;5;4;2;3;73;703;92;14;36;;
200202;2047;2;471;8;310620;1;1943;;;;;;;3;8;176;15;4;8;;
200202;2047;2;471;8;310620;2;1943;;;;;;;1;1;219;26;7;11;;1
200202;2047;2;581;1;310620;1;1979;;;;1;1;;;;264;15;7;5;;
200202;2047;2;591;1;310620;1;2002;;;;;;;;;57;;3;;;
200301;2047;2;2;1;310620;1;1949;50;1467;50;;;;;;210;42;3;2;;
200301;2047;2;2;1;310620;2;1949;50;1160;50;5;3;1;1;;265;10;12;7;;1
200301;2047;2;47;1;310620;1;1931;90;1218;90;4;3;1;;1;457;30;18;6;4;1
200301;2047;2;50;8;310620;1;1999;40;370;40;;;;;10;150;17;8;2;;
200301;2047;2;67;8;310620;1;1958;66;597;66;;;;1;14;314;37;21;18;3;
200301;2047;2;68;1;310620;1;1950;77;852;82;;3;7;1;6;365;38;14;12;5;
200301;2047;2;68;1;310620;2;1950;45;591;40;;;;2;;188;31;8;5;2;
200301;2047;2;82;1;310620;1;2001;25;266;25;;;1;;;72;;2;3;;
200301;2047;2;83;1;310620;1;1973;80;2134;80;2;1;;4;;328;20;8;13;2;
200301;2047;2;95;8;310620;1;1943;80;2144;80;;;;2;11;342;40;19;10;1;
200301;2047;2;95;8;310620;2;1943;40;877;40;2;4;1;1;11;197;11;15;10;1;
200301;2047;2;96;1;310620;2;1945;80;1168;80;;1;;;;397;31;11;8;;
200301;2047;2;100;8;310620;1;1941;80;1274;80;1;2;1;6;11;364;30;43;21;3;
200301;2047;2;113;1;310620;1;1962;100;3428;102;6;5;1;;5;375;13;20;6;;
200301;2047;2;144;1;310620;1;1983;330;7313;330;;4;;4;;1683;146;54;21;;
200301;2047;2;149;1;310620;1;1941;80;867;81;1;;;3;1;329;35;13;14;1;
200301;2047;2;157;8;310620;1;1953;110;2806;110;1;;;5;30;496;57;50;15;;1
200301;2047;2;164;8;310620;1;1934;96;2875;96;;;;;1;446;55;7;4;;
200301;2047;2;176;1;310620;1;1912;200;1282;200;;8;1;3;;1041;71;47;40;3;1
200301;2047;2;182;1;310620;1;1998;80;1298;80;;5;;;;337;13;6;5;;
200301;2047;2;186;1;310620;1;1966;50;554;50;2;3;2;;;244;9;20;16;2;1
200301;2047;2;189;1;310620;1;2001;80;771;80;2;;;;;192;;6;2;;
200301;2047;2;200;1;310620;1;1951;100;1245;100;1;;;1;4;527;39;22;21;;1
200301;2047;2;211;1;310620;1;1951;80;896;81;;;;2;1;478;28;22;22;;
200301;2047;2;211;1;310620;2;1951;80;1189;80;1;6;2;;;190;;9;6;;
200301;2047;2;213;1;310620;1;1966;50;356;50;2;2;1;2;;253;15;20;19;1;
200301;2047;2;215;1;310620;1;1942;50;655;51;;2;;;;264;25;8;5;;
200301;2047;2;220;1;310620;1;1978;35;253;35;;1;2;;;160;6;12;7;;
200301;2047;2;234;1;310620;1;1916;132;2841;132;1;;;;61;668;122;21;24;;1
200301;2047;2;237;8;310620;1;1941;45;469;45;1;8;5;3;6;201;14;21;17;;
200301;2047;2;238;8;310620;1;1943;50;380;50;;2;1;1;;186;8;9;15;;
200301;2047;2;238;8;310620;2;1943;40;397;40;;1;;1;4;188;5;13;17;;
200301;2047;2;240;1;310620;1;1979;60;2126;60;1;1;;;;260;20;5;4;;
200301;2047;2;241;1;310620;1;2000;50;705;50;1;2;;;;165;;6;1;;
200301;2047;2;315;8;310620;1;1941;40;655;40;;;;5;12;192;5;15;13;3;
200301;2047;2;315;8;310620;2;1941;40;600;40;;;;1;;198;29;9;5;;
200301;2047;2;319;1;310620;1;1973;35;288;35;1;5;1;3;;191;;7;9;;
200301;2047;2;352;8;310620;1;1957;44;656;44;1;1;;2;12;197;5;12;14;1;
200301;2047;2;352;8;310620;2;1957;44;821;44;;;;2;6;169;20;10;41;1;
200301;2047;2;376;8;310620;1;1943;140;1183;140;1;1;1;9;33;663;70;53;41;1;
200301;2047;2;376;8;310620;2;1943;160;1338;160;1;14;2;2;23;679;74;64;40;;
200301;2047;2;397;8;310620;1;1941;50;449;50;;;;1;3;206;26;9;14;2;1
200301;2047;2;397;8;310620;2;1941;40;514;40;;8;3;1;2;161;5;20;19;1;1
200301;2047;2;399;1;310620;1;1999;20;289;20;1;;6;;;79;;7;11;1;
200301;2047;2;404;1;310620;1;1912;320;9730;320;1;1;;;;1926;165;10;4;;
200301;2047;2;406;1;310620;1;1932;120;2562;120;3;2;;1;;639;73;8;8;;
200301;2047;2;415;8;310620;1;1925;45;382;45;;2;;5;4;238;15;23;4;;1
200301;2047;2;429;1;310620;1;1907;120;1954;120;;3;1;;;541;65;4;4;;
200301;2047;2;435;2;310620;1;1943;66;1444;66;;5;2;;10;282;57;11;14;1;
200301;2047;2;435;2;310620;2;1943;66;884;66;;2;;;11;335;55;12;13;2;
200301;2047;2;465;9;310620;1;1963;132;3179;132;;;;4;57;678;82;20;35;;1
200301;2047;2;471;8;310620;1;1943;40;361;40;;4;3;2;1;191;13;11;12;;1
200301;2047;2;471;8;310620;2;1943;40;431;40;;;;;3;182;6;10;16;1;1
200301;2047;2;581;1;310620;1;1979;60;1558;60;;;;;1;271;23;12;4;1;
200301;2047;2;591;1;310620;1;2002;60;1701;60;;;;;;87;;3;3;;
200302;2047;2;2;1;310620;1;1949;;;;7;;;2;;223;18;9;1;;
200302;2047;2;2;1;310620;2;1949;;;;;1;;3;;250;38;8;6;1;2
200302;2047;2;47;1;310620;1;1931;;;;3;3;2;;;473;31;13;8;3;1
200302;2047;2;50;8;310620;1;1999;;;;;;;1;7;159;12;7;3;;
200302;2047;2;67;8;310620;1;1958;;;;1;1;2;2;16;328;27;8;10;1;1
200302;2047;2;68;1;310620;1;1950;;;;;5;3;;14;366;38;20;14;5;
200302;2047;2;68;1;310620;2;1950;;;;;;;1;1;158;4;6;3;;1
200302;2047;2;82;1;310620;1;2001;;;;;1;;;;71;;1;2;;
200302;2047;2;83;1;310620;1;1973;;;;6;1;;3;;345;37;9;3;2;
200302;2047;2;95;8;310620;1;1943;;;;;;;2;26;353;39;22;19;2;
200302;2047;2;95;8;310620;2;1943;;;;1;3;2;1;3;200;27;7;13;2;
200302;2047;2;96;1;310620;2;1945;;;;3;3;1;2;;401;40;18;2;;1
200302;2047;2;100;8;310620;1;1941;;;;2;1;;6;4;389;34;9;18;3;
200302;2047;2;113;1;310620;1;1962;;;;;;;;3;409;17;24;4;;
200302;2047;2;144;1;310620;1;1983;;;;;2;;3;;1703;180;38;13;;1
200302;2047;2;149;1;310620;1;1941;;;;2;3;;2;;320;35;22;6;;
200302;2047;2;157;8;310620;1;1953;;;;2;1;;5;27;530;79;34;17;;
200302;2047;2;164;8;310620;1;1934;;;;2;3;;;2;443;57;5;2;1;
200302;2047;2;176;1;310620;1;1912;;;;;18;2;7;2;1047;82;38;24;4;6
200302;2047;2;182;1;310620;1;1998;;;;1;1;;1;;354;25;8;8;3;
200302;2047;2;186;1;310620;1;1966;;;;1;8;3;4;;272;13;8;5;2;
200302;2047;2;189;1;310620;1;2001;;;;3;;;;;234;;4;3;;
200302;2047;2;200;1;310620;1;1951;;;;6;8;3;4;2;534;45;16;17;2;2
200302;2047;2;211;1;310620;1;1951;;;;3;2;;5;1;493;46;8;13;1;
200302;2047;2;211;1;310620;2;1951;;;;;;;1;;218;;13;2;;
200302;2047;2;213;1;310620;1;1966;;;;;2;;;;260;16;7;6;1;
200302;2047;2;215;1;310620;1;1942;;;;;;;;;262;23;6;4;;
200302;2047;2;220;1;310620;1;1978;;;;;;;;;155;20;2;6;;
200302;2047;2;234;1;310620;1;1916;;;;4;4;1;3;72;666;114;27;15;3;1
200302;2047;2;237;8;310620;1;1941;;;;;1;;2;4;192;31;6;13;;
200302;2047;2;238;8;310620;1;1943;;;;2;3;1;1;3;175;12;5;5;3;
200302;2047;2;238;8;310620;2;1943;;;;;;;4;2;168;33;15;6;;
200302;2047;2;240;1;310620;1;1979;;;;4;3;1;1;;274;21;6;1;2;
200302;2047;2;241;1;310620;1;2000;;;;1;4;;;;195;18;4;1;1;
200302;2047;2;315;8;310620;1;1941;;;;;;;2;4;186;34;10;8;1;
200302;2047;2;315;8;310620;2;1941;;;;;;3;1;;210;9;6;;1;
200302;2047;2;319;1;310620;1;1973;;;;;;;1;;186;13;2;3;;1
200302;2047;2;352;8;310620;1;1957;;;;;;;1;4;194;26;2;11;1;
200302;2047;2;352;8;310620;2;1957;;;;4;5;;2;1;190;7;6;8;;
200302;2047;2;376;8;310620;1;1943;;;;;;;8;23;642;68;54;31;1;
200302;2047;2;376;8;310620;2;1943;;;;;;;6;26;685;61;60;27;1;
200302;2047;2;397;8;310620;1;1941;;;;;5;3;2;11;199;17;1;5;1;1
200302;2047;2;397;8;310620;2;1941;;;;;;;;;144;10;6;12;;
200302;2047;2;399;1;310620;1;1999;;;;;;;;;66;5;2;5;3;
200302;2047;2;404;1;310620;1;1912;;;;3;1;;2;;1925;161;8;2;1;
200302;2047;2;406;1;310620;1;1932;;;;2;;;1;;618;63;17;;;
200302;2047;2;415;8;310620;1;1925;;;;;;;1;;228;33;12;2;2;
200302;2047;2;429;1;310620;1;1907;;;;1;3;;;;532;62;7;2;2;
200302;2047;2;435;2;310620;1;1943;;;;1;3;1;;33;306;5;11;10;2;
200302;2047;2;435;2;310620;2;1943;;;;;4;;1;24;299;8;12;8;3;1
200302;2047;2;465;9;310620;1;1963;;;;1;1;1;2;39;676;111;22;25;3;1
200302;2047;2;471;8;310620;1;1943;;;;1;2;;;3;174;29;6;8;;
200302;2047;2;471;8;310620;2;1943;;;;;;;5;1;211;12;6;7;;
200302;2047;2;581;1;310620;1;1979;;;;;;;;;269;14;8;5;6;
200302;2047;2;591;1;310620;1;2002;;;;;;;;;110;;3;5;;
200401;2047;2;2;1;310620;1;1949;50;907;50;;;;1;1;205;42;1;3;;1
200401;2047;2;2;1;310620;2;1949;50;1214;50;3;;;3;;265;11;8;9;;
200401;2047;2;47;1;310620;1;1931;90;993;90;1;3;;1;1;474;39;21;4;2;
200401;2047;2;50;8;310620;1;1999;40;328;41;;;;;8;151;18;18;13;;
200401;2047;2;67;8;310620;1;1958;66;500;67;2;1;2;4;20;333;35;15;17;;
200401;2047;2;68;1;310620;1;1950;82;620;82;;3;2;2;13;358;35;20;22;4;
200401;2047;2;68;1;310620;2;1950;40;383;40;;;;1;;191;26;6;4;1;
200401;2047;2;82;1;310620;1;2001;25;225;25;;1;;;;95;;1;2;;
200401;2047;2;83;1;310620;1;1973;80;1892;80;;;;1;;324;27;21;14;;
200401;2047;2;95;8;310620;1;1943;80;1764;80;;1;;1;17;348;40;15;18;;
200401;2047;2;95;8;310620;2;1943;80;939;80;;;;2;12;205;22;15;13;;
200401;2047;2;96;1;310620;2;1945;80;1070;80;;;;;;395;37;17;11;1;
200401;2047;2;100;8;310620;1;1941;80;890;80;;5;4;8;6;373;26;26;21;1;
200401;2047;2;113;1;310620;1;1962;100;2903;100;;;;;6;420;39;29;12;5;
200401;2047;2;144;1;310620;1;1983;200;3798;200;6;6;;5;;1599;168;43;28;1;1
200401;2047;2;144;1;310620;2;1983;200;3377;200;;2;;;;99;;3;;;
200401;2047;2;149;1;310620;1;1941;80;666;80;3;6;;;;321;27;19;10;;
200401;2047;2;157;8;310620;1;1953;110;2620;111;3;1;;2;38;514;64;33;36;2;1
200401;2047;2;164;8;310620;1;1934;96;3024;96;1;;;;;431;43;4;3;;
200401;2047;2;176;1;310620;1;1912;200;1434;200;;22;8;12;2;1045;70;40;53;2;5
200401;2047;2;182;1;310620;1;1998;80;913;81;;10;;;1;366;17;10;5;1;
200401;2047;2;186;1;310620;1;1966;50;383;50;;;;;;246;12;26;20;;2
200401;2047;2;189;1;310620;1;2001;80;833;80;3;;;;;267;;9;3;;1
200401;2047;2;200;1;310620;1;1951;100;967;101;;8;3;7;;532;42;21;14;2;
200401;2047;2;211;1;310620;1;1951;80;819;81;;6;2;5;1;446;27;22;16;1;1
200401;2047;2;211;1;310620;2;1951;80;1317;80;;;;3;;259;;21;11;1;1
200401;2047;2;213;1;310620;1;1966;50;403;50;11;;2;3;;255;14;22;10;;
200401;2047;2;215;1;310620;1;1942;50;547;50;;;;1;;262;21;4;2;;
200401;2047;2;220;1;310620;1;1978;35;257;35;;1;;4;;159;3;12;8;;
200401;2047;2;234;1;310620;1;1916;132;2077;132;1;3;;;74;680;116;16;19;1;
200401;2047;2;237;8;310620;1;1941;45;311;45;1;7;6;1;9;195;13;17;12;4;
200401;2047;2;238;8;310620;1;1943;50;366;50;3;1;;1;1;193;9;10;8;;
200401;2047;2;238;8;310620;2;1943;40;317;40;;;;1;6;183;9;12;17;;
200401;2047;2;240;1;310620;1;1979;60;1799;60;1;1;;;;281;22;7;1;;
200401;2047;2;241;1;310620;1;2000;50;961;50;;;;1;1;203;22;3;;1;
200401;2047;2;316;8;310620;1;1941;40;492;40;;;2;;21;196;13;19;12;1;
200401;2047;2;316;8;310620;2;1941;40;632;40;;;;1;;180;25;19;6;;
200401;2047;2;319;1;310620;1;1973;35;346;35;;;;2;2;201;;5;4;;
200401;2047;2;352;8;310620;1;1957;44;758;44;;1;;1;15;200;5;15;17;;
200401;2047;2;352;8;310620;2;1957;44;703;44;;;;2;5;177;18;10;11;;
200401;2047;2;376;8;310620;1;1943;140;841;143;;;;8;23;633;62;57;31;1;
200401;2047;2;376;8;310620;2;1943;160;1347;161;5;1;1;6;37;717;60;54;40;;1
200401;2047;2;397;8;310620;1;1941;50;494;51;;;;3;5;202;17;13;20;;
200401;2047;2;397;8;310620;2;1941;40;513;40;2;5;3;5;2;179;6;11;22;;1
200401;2047;2;399;1;310620;1;1999;20;188;20;1;1;12;3;;83;2;11;7;;
200401;2047;2;404;1;310620;1;1912;320;9385;320;3;2;1;;;1927;170;9;3;;
200401;2047;2;406;1;310620;1;1932;120;2082;121;3;2;;1;;608;60;20;7;;1
200401;2047;2;415;8;310620;1;1925;46;360;46;;2;;2;5;243;8;9;7;;
200401;2047;2;425;1;310620;1;2004;60;1434;60;;;;;;30;;;;;
200401;2047;2;429;1;310620;1;1907;120;1856;120;;5;;;;530;49;9;3;;
200401;2047;2;435;2;310620;1;1943;66;903;67;;3;;;2;291;50;11;14;2;
200401;2047;2;435;2;310620;2;1943;66;810;66;;;;;7;331;51;18;22;2;
200401;2047;2;465;9;310620;1;1963;132;2493;132;3;2;1;2;94;683;118;24;25;5;
200401;2047;2;471;8;310620;1;1943;40;574;40;;2;2;1;11;167;5;22;10;2;
200401;2047;2;471;8;310620;2;1943;40;437;40;;6;3;3;3;188;6;24;3;9;
200401;2047;2;581;1;310620;1;1979;60;804;60;3;6;1;1;;293;23;6;2;2;
200401;2047;2;591;1;310620;1;2002;60;952;60;1;1;4;1;;136;;8;3;1;
200402;2047;2;2;1;310620;1;1949;;;;6;1;;1;;210;10;11;1;;
200402;2047;2;2;1;310620;2;1949;;;;;;;1;;244;31;9;4;;
200402;2047;2;47;1;310620;1;1931;;;;1;;;2;;459;39;33;7;7;
200402;2047;2;50;8;310620;1;1999;;;;;2;;;12;160;18;15;11;;
200402;2047;2;67;8;310620;1;1958;;;;;;4;2;20;339;42;22;20;1;
200402;2047;2;68;1;310620;1;1950;;;;1;4;4;1;13;376;37;11;19;3;
200402;2047;2;68;1;310620;2;1950;;;;;;;1;6;166;11;11;5;;
200402;2047;2;82;1;310620;1;2001;;;;;;3;;;88;9;8;1;1;
200402;2047;2;83;1;310620;1;1973;;;;2;;;1;;331;26;18;9;;
200402;2047;2;95;8;310620;1;1943;;;;;;;1;32;366;52;21;13;2;
200402;2047;2;95;8;310620;2;1943;;;;;1;;2;14;227;13;13;11;1;
200402;2047;2;96;1;310620;2;1945;;;;;;;2;;386;28;21;9;;
200402;2047;2;100;8;310620;1;1941;;;;1;2;2;3;2;356;32;42;18;;
200402;2047;2;113;1;310620;1;1962;;;;2;1;;1;7;437;51;21;17;1;
200402;2047;2;144;1;310620;1;1983;;;;;2;;12;;1528;158;42;17;1;1
200402;2047;2;144;1;310620;2;1983;;;;;3;;;;194;;9;2;;
200402;2047;2;149;1;310620;1;1941;;;;1;3;;3;;334;36;20;7;;
200402;2047;2;157;8;310620;1;1953;;;;3;2;;8;26;532;88;29;17;;1
200402;2047;2;164;8;310620;1;1934;;;;;2;;1;1;433;56;11;1;;
200402;2047;2;176;1;310620;1;1912;;;;;26;3;8;;1029;79;61;44;6;8
200402;2047;2;182;1;310620;1;1998;;;;2;7;;1;;398;31;9;5;;
200402;2047;2;186;1;310620;1;1966;;;;;;;5;;248;3;24;11;;
200402;2047;2;189;1;310620;1;2001;;;;5;;;;;305;;11;5;;
200402;2047;2;200;1;310620;1;1951;;;;;;;2;2;516;45;30;12;6;
200402;2047;2;211;1;310620;1;1951;;;;3;10;3;1;1;450;43;28;21;2;
200402;2047;2;211;1;310620;2;1951;;;;;1;;2;;282;;28;14;;
200402;2047;2;213;1;310620;1;1966;;;;;4;;8;;279;19;14;17;;
200402;2047;2;215;1;310620;1;1942;;;;;1;;;;260;28;7;2;;
200402;2047;2;220;1;310620;1;1978;;;;;;;4;;145;21;19;3;;
200402;2047;2;234;1;310620;1;1916;;;;1;;;1;71;668;94;30;23;;
200402;2047;2;237;8;310620;1;1941;;;;1;;;2;5;168;24;25;14;1;
200402;2047;2;238;8;310620;1;1943;;;;2;3;6;2;;188;18;14;9;1;
200402;2047;2;238;8;310620;2;1943;;;;;;;1;4;160;32;10;16;;
200402;2047;2;240;1;310620;1;1979;;;;;;;;;286;21;5;4;2;
200402;2047;2;241;1;310620;1;2000;;;;;;;;;204;19;4;1;;
200402;2047;2;316;8;310620;1;1941;;;;;1;;1;7;186;31;16;9;;
200402;2047;2;316;8;310620;2;1941;;;;1;3;7;1;;199;7;18;5;;1
200402;2047;2;319;1;310620;1;1973;;;;;;;;;196;16;6;3;;
200402;2047;2;352;8;310620;1;1957;;;;;;;1;2;178;31;19;7;2;
200402;2047;2;352;8;310620;2;1957;;;;2;;;3;3;191;14;17;8;;
200402;2047;2;376;8;310620;1;1943;;;;;;;5;28;634;62;72;29;2;1
200402;2047;2;376;8;310620;2;1943;;;;;1;;4;26;719;92;75;30;1;
200402;2047;2;397;8;310620;1;1941;;;;3;3;;1;3;179;27;17;12;;
200402;2047;2;397;8;310620;2;1941;;;;;;;;1;152;23;11;9;1;
200402;2047;2;399;1;310620;1;1999;;;;;;;;;73;4;7;8;;
200402;2047;2;404;1;310620;1;1912;;;;1;1;;;;1911;153;15;1;;
200402;2047;2;406;1;310620;1;1932;;;;3;1;1;1;;617;57;14;4;1;
200402;2047;2;415;8;310620;1;1925;;;;;;;;4;228;25;17;6;;
200402;2047;2;425;1;310620;1;2004;;;;;;;;;57;;3;;;
200402;2047;2;429;1;310620;1;1907;;;;;;;1;;536;59;13;2;1;
200402;2047;2;435;2;310620;1;1943;;;;;;;;22;304;5;15;18;1;
200402;2047;2;435;2;310620;2;1943;;;;4;2;;;17;292;5;19;12;2;
200402;2047;2;465;9;310620;1;1963;;;;3;2;2;3;74;679;120;33;27;1;
200402;2047;2;471;8;310620;1;1943;;;;;2;;1;;171;18;9;9;2;
200402;2047;2;471;8;310620;2;1943;;;;;;;3;;219;17;20;7;;
200402;2047;2;581;1;310620;1;1979;;;;2;3;1;1;;303;23;6;3;1;
200402;2047;2;591;1;310620;1;2002;;;;2;;3;1;;165;;11;2;1;
200501;2047;2;2;1;310620;1;1949;50;1242;50;;;;;;197;37;7;2;;
200501;2047;2;2;1;310620;2;1949;50;1153;50;1;;;1;;268;12;7;9;;
200501;2047;2;47;1;310620;1;1931;90;1153;90;;1;;;;457;44;26;16;;1
200501;2047;2;50;8;310620;1;1999;40;354;40;;1;;;6;161;15;17;5;;
200501;2047;2;67;8;310620;1;1958;66;442;66;;;;2;19;324;41;31;15;;
200501;2047;2;68;1;310620;1;1950;82;567;82;;;;1;17;362;26;17;25;2;
200501;2047;2;68;1;310620;2;1950;40;439;40;;;;1;7;197;23;11;8;;
200501;2047;2;82;1;310620;1;2001;25;224;25;;1;3;;;110;4;2;5;1;
200501;2047;2;83;1;310620;1;1973;80;1972;81;5;;;4;;338;25;20;15;;
200501;2047;2;95;8;310620;1;1943;80;2125;80;;;;1;14;336;38;19;37;2;
200501;2047;2;95;8;310620;2;1943;80;1175;80;1;;;3;6;241;12;13;17;;
200501;2047;2;96;1;310620;2;1945;80;1176;80;1;1;;;;394;31;14;11;;3
200501;2047;2;100;8;310620;1;1941;80;763;80;3;4;;7;8;382;23;31;22;2;
200501;2047;2;113;1;310620;1;1962;100;3335;100;1;;;;29;441;47;19;24;2;
200501;2047;2;144;1;310620;1;1983;200;3223;200;7;6;1;8;1;1473;158;49;17;1;1
200501;2047;2;144;1;310620;2;1983;200;4176;200;;1;;;;276;;20;5;;
200501;2047;2;149;1;310620;1;1941;80;623;80;;;;2;1;316;23;31;16;2;1
200501;2047;2;157;8;310620;1;1953;110;2537;110;1;4;;2;28;504;61;32;30;;1
